date,product_id,product_name,category,units_sold,current_stock,price,supplier,warehouse_location,lead_time_days,revenue
2024-02-14,P003,Bluetooth Speaker,Electronics,10,168,205,ElectroHub,Tokyo,9,2050
2024-02-15,P003,Bluetooth Speaker,Electronics,5,168,205,GadgetPro,Tokyo,10,1025
2024-02-16,P003,Bluetooth Speaker,Electronics,9,162,205,TechSupply Ltd,Osaka,13,1845
2024-02-17,P003,Bluetooth Speaker,Electronics,7,156,205,GadgetPro,Tokyo,2,1435
2024-02-18,P003,Bluetooth Speaker,Electronics,9,154,205,TechSupply Ltd,Tokyo,3,1845
2024-02-19,P003,Bluetooth Speaker,Electronics,9,146,205,ElectroHub,Tokyo,2,1845
2024-02-20,P003,Bluetooth Speaker,Electronics,15,143,205,GadgetPro,Nagoya,3,3075
2024-02-21,P003,Bluetooth Speaker,Electronics,9,146,205,GadgetPro,Tokyo,2,1845
2024-02-22,P003,Bluetooth Speaker,Electronics,11,142,205,GadgetPro,Osaka,13,2255
2024-02-23,P003,Bluetooth Speaker,Electronics,10,149,205,ElectroHub,Osaka,3,2050
2024-02-24,P003,Bluetooth Speaker,Electronics,12,141,205,ElectroHub,Nagoya,5,2460
2024-02-25,P003,Bluetooth Speaker,Electronics,15,143,205,GadgetPro,Osaka,7,3075
2024-02-26,P003,Bluetooth Speaker,Electronics,9,151,205,GadgetPro,Tokyo,12,1845
2024-02-27,P003,Bluetooth Speaker,Electronics,11,154,205,GadgetPro,Nagoya,9,2255
2024-02-28,P003,Bluetooth Speaker,Electronics,9,154,205,TechSupply Ltd,Osaka,10,1845
2024-02-29,P003,Bluetooth Speaker,Electronics,8,146,205,GadgetPro,Tokyo,3,1640
2024-03-01,P003,Bluetooth Speaker,Electronics,13,152,205,GadgetPro,Osaka,4,2665
2024-03-02,P003,Bluetooth Speaker,Electronics,7,160,205,TechSupply Ltd,Osaka,11,1435
2024-03-03,P003,Bluetooth Speaker,Electronics,13,160,205,GadgetPro,Tokyo,8,2665
2024-03-04,P003,Bluetooth Speaker,Electronics,9,152,205,TechSupply Ltd,Nagoya,6,1845
2024-03-05,P003,Bluetooth Speaker,Electronics,3,154,205,TechSupply Ltd,Osaka,6,615
2024-03-06,P003,Bluetooth Speaker,Electronics,8,152,205,ElectroHub,Osaka,5,1640
2024-03-07,P003,Bluetooth Speaker,Electronics,5,161,205,GadgetPro,Nagoya,12,1025
2024-03-08,P003,Bluetooth Speaker,Electronics,9,164,205,TechSupply Ltd,Nagoya,12,1845
2024-03-09,P003,Bluetooth Speaker,Electronics,8,168,205,ElectroHub,Tokyo,12,1640
2024-03-10,P003,Bluetooth Speaker,Electronics,6,165,205,ElectroHub,Nagoya,6,1230
2024-03-11,P003,Bluetooth Speaker,Electronics,5,168,205,ElectroHub,Osaka,12,1025
2024-03-12,P003,Bluetooth Speaker,Electronics,14,154,205,GadgetPro,Nagoya,5,2870
2024-03-13,P003,Bluetooth Speaker,Electronics,9,152,205,ElectroHub,Nagoya,8,1845
2024-03-14,P003,Bluetooth Speaker,Electronics,8,144,205,TechSupply Ltd,Nagoya,9,1640
2024-03-15,P003,Bluetooth Speaker,Electronics,13,140,205,ElectroHub,Osaka,3,2665
2024-03-16,P003,Bluetooth Speaker,Electronics,10,146,205,TechSupply Ltd,Tokyo,11,2050
2024-03-17,P003,Bluetooth Speaker,Electronics,10,155,205,GadgetPro,Nagoya,8,2050
2024-03-18,P003,Bluetooth Speaker,Electronics,6,149,205,TechSupply Ltd,Tokyo,10,1230
2024-03-19,P003,Bluetooth Speaker,Electronics,3,152,205,ElectroHub,Nagoya,5,615
2024-03-20,P003,Bluetooth Speaker,Electronics,7,156,205,GadgetPro,Osaka,2,1435
2024-03-21,P003,Bluetooth Speaker,Electronics,12,144,205,ElectroHub,Tokyo,6,2460
2024-03-22,P003,Bluetooth Speaker,Electronics,6,144,205,ElectroHub,Tokyo,7,1230
2024-03-23,P003,Bluetooth Speaker,Electronics,15,136,205,ElectroHub,Nagoya,7,3075
2024-03-24,P003,Bluetooth Speaker,Electronics,11,129,205,ElectroHub,Tokyo,8,2255
2024-03-25,P003,Bluetooth Speaker,Electronics,9,131,205,ElectroHub,Osaka,4,1845
2024-03-26,P003,Bluetooth Speaker,Electronics,11,137,205,ElectroHub,Osaka,11,2255
2024-03-27,P003,Bluetooth Speaker,Electronics,8,130,205,ElectroHub,Tokyo,7,1640
2024-03-28,P003,Bluetooth Speaker,Electronics,5,125,205,TechSupply Ltd,Osaka,2,1025
2024-03-29,P003,Bluetooth Speaker,Electronics,6,123,205,TechSupply Ltd,Tokyo,2,1230
2024-03-30,P003,Bluetooth Speaker,Electronics,10,131,205,ElectroHub,Osaka,2,2050
2024-03-31,P003,Bluetooth Speaker,Electronics,12,119,205,GadgetPro,Nagoya,6,2460
2024-04-01,P003,Bluetooth Speaker,Electronics,7,123,205,GadgetPro,Osaka,13,1435
2024-04-02,P003,Bluetooth Speaker,Electronics,13,125,205,ElectroHub,Nagoya,7,2665
2024-04-03,P003,Bluetooth Speaker,Electronics,4,125,205,GadgetPro,Tokyo,7,820
2024-04-04,P003,Bluetooth Speaker,Electronics,8,129,205,ElectroHub,Tokyo,12,1640
2024-04-05,P003,Bluetooth Speaker,Electronics,10,120,205,ElectroHub,Nagoya,11,2050
2024-04-06,P003,Bluetooth Speaker,Electronics,8,122,205,ElectroHub,Nagoya,12,1640
2024-04-07,P003,Bluetooth Speaker,Electronics,11,119,205,GadgetPro,Tokyo,13,2255
2024-04-08,P003,Bluetooth Speaker,Electronics,8,124,205,TechSupply Ltd,Nagoya,9,1640
2024-04-09,P003,Bluetooth Speaker,Electronics,9,134,205,TechSupply Ltd,Tokyo,3,1845
2024-04-10,P003,Bluetooth Speaker,Electronics,6,129,205,ElectroHub,Nagoya,4,1230
2024-04-11,P003,Bluetooth Speaker,Electronics,5,138,205,GadgetPro,Tokyo,7,1025
2024-04-12,P003,Bluetooth Speaker,Electronics,11,144,205,ElectroHub,Tokyo,2,2255
2024-04-13,P003,Bluetooth Speaker,Electronics,6,152,205,GadgetPro,Osaka,10,1230
2024-04-14,P003,Bluetooth Speaker,Electronics,9,154,205,ElectroHub,Tokyo,5,1845
2024-04-15,P003,Bluetooth Speaker,Electronics,6,166,205,GadgetPro,Tokyo,8,1230
2024-04-16,P003,Bluetooth Speaker,Electronics,9,161,205,TechSupply Ltd,Osaka,10,1845
2024-04-17,P003,Bluetooth Speaker,Electronics,11,160,205,TechSupply Ltd,Nagoya,12,2255
2024-04-18,P003,Bluetooth Speaker,Electronics,10,154,205,ElectroHub,Osaka,11,2050
2024-04-19,P003,Bluetooth Speaker,Electronics,7,148,205,TechSupply Ltd,Osaka,11,1435
2024-04-20,P003,Bluetooth Speaker,Electronics,8,155,205,GadgetPro,Tokyo,10,1640
2024-04-21,P003,Bluetooth Speaker,Electronics,14,142,205,TechSupply Ltd,Tokyo,9,2870
2024-04-22,P003,Bluetooth Speaker,Electronics,8,145,205,GadgetPro,Osaka,10,1640
2024-04-23,P003,Bluetooth Speaker,Electronics,11,142,205,GadgetPro,Osaka,6,2255
2024-04-24,P003,Bluetooth Speaker,Electronics,13,144,205,TechSupply Ltd,Nagoya,3,2665
2024-04-25,P003,Bluetooth Speaker,Electronics,9,139,205,GadgetPro,Osaka,3,1845
2024-04-26,P003,Bluetooth Speaker,Electronics,9,137,205,ElectroHub,Tokyo,11,1845
2024-04-27,P003,Bluetooth Speaker,Electronics,12,139,205,TechSupply Ltd,Osaka,12,2460
2024-04-28,P003,Bluetooth Speaker,Electronics,4,140,205,TechSupply Ltd,Nagoya,12,820
2024-04-29,P003,Bluetooth Speaker,Electronics,10,135,205,GadgetPro,Osaka,11,2050
2024-04-30,P003,Bluetooth Speaker,Electronics,3,135,205,GadgetPro,Nagoya,6,615
2024-05-01,P003,Bluetooth Speaker,Electronics,8,143,205,TechSupply Ltd,Osaka,11,1640
2024-05-02,P003,Bluetooth Speaker,Electronics,9,147,205,ElectroHub,Tokyo,11,1845
2024-05-03,P003,Bluetooth Speaker,Electronics,9,142,205,GadgetPro,Osaka,5,1845
2024-05-04,P003,Bluetooth Speaker,Electronics,6,148,205,GadgetPro,Osaka,7,1230
2024-05-05,P003,Bluetooth Speaker,Electronics,5,156,205,ElectroHub,Osaka,4,1025
2024-05-06,P003,Bluetooth Speaker,Electronics,9,157,205,ElectroHub,Nagoya,9,1845
2024-05-07,P003,Bluetooth Speaker,Electronics,10,161,205,GadgetPro,Osaka,10,2050
2024-05-08,P003,Bluetooth Speaker,Electronics,15,148,205,TechSupply Ltd,Tokyo,3,3075
2024-05-09,P003,Bluetooth Speaker,Electronics,10,141,205,TechSupply Ltd,Tokyo,4,2050
2024-05-10,P003,Bluetooth Speaker,Electronics,8,133,205,GadgetPro,Osaka,12,1640
2024-05-11,P003,Bluetooth Speaker,Electronics,10,129,205,TechSupply Ltd,Osaka,12,2050
2024-05-12,P003,Bluetooth Speaker,Electronics,5,125,205,GadgetPro,Tokyo,10,1025
2024-05-13,P003,Bluetooth Speaker,Electronics,3,125,205,ElectroHub,Tokyo,8,615
2024-05-14,P003,Bluetooth Speaker,Electronics,8,130,205,ElectroHub,Tokyo,3,1640
2024-05-15,P003,Bluetooth Speaker,Electronics,10,129,205,ElectroHub,Tokyo,2,2050
2024-05-16,P003,Bluetooth Speaker,Electronics,5,129,205,GadgetPro,Tokyo,10,1025
2024-05-17,P003,Bluetooth Speaker,Electronics,6,127,205,TechSupply Ltd,Osaka,11,1230
2024-05-18,P003,Bluetooth Speaker,Electronics,8,138,205,GadgetPro,Nagoya,13,1640
2024-05-19,P003,Bluetooth Speaker,Electronics,13,144,205,GadgetPro,Osaka,10,2665
2024-05-20,P003,Bluetooth Speaker,Electronics,14,133,205,GadgetPro,Tokyo,2,2870
2024-05-21,P003,Bluetooth Speaker,Electronics,5,142,205,ElectroHub,Nagoya,12,1025
2024-05-22,P003,Bluetooth Speaker,Electronics,18,137,205,GadgetPro,Nagoya,7,3690
2024-05-23,P003,Bluetooth Speaker,Electronics,11,137,205,TechSupply Ltd,Nagoya,12,2255
2024-05-24,P003,Bluetooth Speaker,Electronics,5,148,205,GadgetPro,Nagoya,4,1025
2024-05-25,P003,Bluetooth Speaker,Electronics,8,157,205,GadgetPro,Tokyo,11,1640
2024-05-26,P003,Bluetooth Speaker,Electronics,12,153,205,TechSupply Ltd,Osaka,8,2460
2024-05-27,P003,Bluetooth Speaker,Electronics,11,142,205,ElectroHub,Tokyo,2,2255
2024-05-28,P003,Bluetooth Speaker,Electronics,12,140,205,TechSupply Ltd,Osaka,8,2460
2024-05-29,P003,Bluetooth Speaker,Electronics,10,142,205,ElectroHub,Nagoya,11,2050
2024-05-30,P003,Bluetooth Speaker,Electronics,10,142,205,TechSupply Ltd,Tokyo,11,2050
2024-05-31,P003,Bluetooth Speaker,Electronics,7,151,205,ElectroHub,Nagoya,4,1435
2024-06-01,P003,Bluetooth Speaker,Electronics,7,147,205,GadgetPro,Osaka,3,1435
2024-06-02,P003,Bluetooth Speaker,Electronics,13,150,205,ElectroHub,Osaka,9,2665
2024-06-03,P003,Bluetooth Speaker,Electronics,8,148,205,TechSupply Ltd,Tokyo,7,1640
2024-06-04,P003,Bluetooth Speaker,Electronics,5,144,205,ElectroHub,Tokyo,13,1025
2024-06-05,P003,Bluetooth Speaker,Electronics,12,140,205,TechSupply Ltd,Tokyo,10,2460
2024-06-06,P003,Bluetooth Speaker,Electronics,5,144,205,TechSupply Ltd,Tokyo,9,1025
2024-06-07,P003,Bluetooth Speaker,Electronics,2,146,205,GadgetPro,Tokyo,13,410
2024-06-08,P003,Bluetooth Speaker,Electronics,12,140,205,TechSupply Ltd,Osaka,11,2460
2024-06-09,P003,Bluetooth Speaker,Electronics,16,132,205,TechSupply Ltd,Nagoya,6,3280
2024-06-10,P003,Bluetooth Speaker,Electronics,5,139,205,GadgetPro,Tokyo,7,1025
2024-06-11,P003,Bluetooth Speaker,Electronics,12,127,205,TechSupply Ltd,Nagoya,9,2460
2024-06-12,P003,Bluetooth Speaker,Electronics,8,120,205,GadgetPro,Osaka,6,1640
2024-06-13,P003,Bluetooth Speaker,Electronics,5,128,205,TechSupply Ltd,Nagoya,11,1025
2024-06-14,P003,Bluetooth Speaker,Electronics,7,139,205,TechSupply Ltd,Osaka,3,1435
2024-06-15,P003,Bluetooth Speaker,Electronics,5,144,205,GadgetPro,Tokyo,9,1025
2024-06-16,P003,Bluetooth Speaker,Electronics,9,141,205,ElectroHub,Osaka,11,1845
2024-06-17,P003,Bluetooth Speaker,Electronics,14,139,205,TechSupply Ltd,Tokyo,13,2870
2024-06-18,P003,Bluetooth Speaker,Electronics,10,146,205,GadgetPro,Osaka,2,2050
2024-06-19,P003,Bluetooth Speaker,Electronics,6,157,205,ElectroHub,Nagoya,9,1230
2024-06-20,P003,Bluetooth Speaker,Electronics,8,167,205,ElectroHub,Osaka,2,1640
2024-06-21,P003,Bluetooth Speaker,Electronics,8,159,205,ElectroHub,Osaka,4,1640
2024-06-22,P003,Bluetooth Speaker,Electronics,7,160,205,GadgetPro,Nagoya,12,1435
2024-06-23,P003,Bluetooth Speaker,Electronics,7,158,205,GadgetPro,Tokyo,11,1435
2024-06-24,P003,Bluetooth Speaker,Electronics,8,164,205,GadgetPro,Nagoya,4,1640
2024-06-25,P003,Bluetooth Speaker,Electronics,6,168,205,ElectroHub,Osaka,10,1230
2024-06-26,P003,Bluetooth Speaker,Electronics,15,164,205,TechSupply Ltd,Osaka,2,3075
2024-06-27,P003,Bluetooth Speaker,Electronics,8,174,205,TechSupply Ltd,Tokyo,2,1640
2024-06-28,P003,Bluetooth Speaker,Electronics,10,177,205,GadgetPro,Osaka,13,2050
2024-06-29,P003,Bluetooth Speaker,Electronics,7,186,205,TechSupply Ltd,Nagoya,9,1435
2024-06-30,P003,Bluetooth Speaker,Electronics,14,181,205,GadgetPro,Nagoya,11,2870
2024-07-01,P003,Bluetooth Speaker,Electronics,15,175,205,TechSupply Ltd,Osaka,5,3075
2024-07-02,P003,Bluetooth Speaker,Electronics,11,179,205,ElectroHub,Tokyo,4,2255
2024-07-03,P003,Bluetooth Speaker,Electronics,8,173,205,ElectroHub,Nagoya,8,1640
2024-07-04,P003,Bluetooth Speaker,Electronics,7,169,205,ElectroHub,Osaka,13,1435
2024-07-05,P003,Bluetooth Speaker,Electronics,9,166,205,GadgetPro,Nagoya,9,1845
2024-07-06,P003,Bluetooth Speaker,Electronics,13,167,205,ElectroHub,Tokyo,2,2665
2024-07-07,P003,Bluetooth Speaker,Electronics,11,160,205,ElectroHub,Osaka,7,2255
2024-07-08,P003,Bluetooth Speaker,Electronics,7,158,205,TechSupply Ltd,Nagoya,5,1435
2024-07-09,P003,Bluetooth Speaker,Electronics,12,153,205,GadgetPro,Tokyo,11,2460
2024-07-10,P003,Bluetooth Speaker,Electronics,8,145,205,ElectroHub,Tokyo,12,1640
2024-07-11,P003,Bluetooth Speaker,Electronics,12,150,205,ElectroHub,Osaka,12,2460
2024-07-12,P003,Bluetooth Speaker,Electronics,6,155,205,GadgetPro,Tokyo,8,1230
2024-07-13,P003,Bluetooth Speaker,Electronics,9,151,205,GadgetPro,Osaka,8,1845
2024-07-14,P003,Bluetooth Speaker,Electronics,12,154,205,GadgetPro,Osaka,12,2460
2024-07-15,P003,Bluetooth Speaker,Electronics,10,155,205,TechSupply Ltd,Tokyo,6,2050
2024-07-16,P003,Bluetooth Speaker,Electronics,8,160,205,ElectroHub,Nagoya,4,1640
2024-07-17,P003,Bluetooth Speaker,Electronics,10,151,205,ElectroHub,Osaka,4,2050
2024-07-18,P003,Bluetooth Speaker,Electronics,5,154,205,ElectroHub,Tokyo,13,1025
2024-07-19,P003,Bluetooth Speaker,Electronics,6,155,205,TechSupply Ltd,Nagoya,5,1230
2024-07-20,P003,Bluetooth Speaker,Electronics,10,145,205,TechSupply Ltd,Tokyo,11,2050
2024-07-21,P003,Bluetooth Speaker,Electronics,13,147,205,TechSupply Ltd,Nagoya,8,2665
2024-07-22,P003,Bluetooth Speaker,Electronics,7,146,205,GadgetPro,Osaka,9,1435
2024-07-23,P003,Bluetooth Speaker,Electronics,8,157,205,TechSupply Ltd,Osaka,9,1640
2024-07-24,P003,Bluetooth Speaker,Electronics,10,155,205,ElectroHub,Nagoya,10,2050
2024-07-25,P003,Bluetooth Speaker,Electronics,6,155,205,ElectroHub,Tokyo,9,1230
2024-07-26,P003,Bluetooth Speaker,Electronics,11,150,205,TechSupply Ltd,Tokyo,6,2255
2024-07-27,P003,Bluetooth Speaker,Electronics,12,149,205,GadgetPro,Tokyo,5,2460
2024-07-28,P003,Bluetooth Speaker,Electronics,9,155,205,ElectroHub,Nagoya,3,1845
2024-07-29,P003,Bluetooth Speaker,Electronics,12,154,205,ElectroHub,Tokyo,4,2460
2024-07-30,P003,Bluetooth Speaker,Electronics,7,153,205,GadgetPro,Osaka,9,1435
2024-07-31,P003,Bluetooth Speaker,Electronics,9,148,205,GadgetPro,Tokyo,5,1845
2024-08-01,P003,Bluetooth Speaker,Electronics,12,146,205,ElectroHub,Nagoya,11,2460
2024-08-02,P003,Bluetooth Speaker,Electronics,12,151,205,ElectroHub,Nagoya,6,2460
2024-08-03,P003,Bluetooth Speaker,Electronics,9,160,205,TechSupply Ltd,Tokyo,4,1845
2024-08-04,P003,Bluetooth Speaker,Electronics,8,157,205,TechSupply Ltd,Osaka,4,1640
2024-08-05,P003,Bluetooth Speaker,Electronics,4,168,205,GadgetPro,Osaka,10,820
2024-08-06,P003,Bluetooth Speaker,Electronics,12,157,205,ElectroHub,Osaka,4,2460
2024-08-07,P003,Bluetooth Speaker,Electronics,8,151,205,ElectroHub,Osaka,12,1640
2024-08-08,P003,Bluetooth Speaker,Electronics,12,142,205,ElectroHub,Osaka,12,2460
2024-08-09,P003,Bluetooth Speaker,Electronics,9,146,205,GadgetPro,Nagoya,4,1845
2024-08-10,P003,Bluetooth Speaker,Electronics,12,152,205,TechSupply Ltd,Nagoya,6,2460
2024-08-11,P003,Bluetooth Speaker,Electronics,2,150,205,GadgetPro,Osaka,11,410
2024-08-12,P003,Bluetooth Speaker,Electronics,10,141,205,TechSupply Ltd,Nagoya,10,2050
2024-08-13,P003,Bluetooth Speaker,Electronics,12,142,205,TechSupply Ltd,Osaka,6,2460
2024-08-14,P003,Bluetooth Speaker,Electronics,15,131,205,TechSupply Ltd,Osaka,11,3075
2024-08-15,P003,Bluetooth Speaker,Electronics,7,124,205,ElectroHub,Nagoya,5,1435
2024-08-16,P003,Bluetooth Speaker,Electronics,10,131,205,GadgetPro,Nagoya,4,2050
2024-08-17,P003,Bluetooth Speaker,Electronics,5,139,205,ElectroHub,Tokyo,3,1025
2024-08-18,P003,Bluetooth Speaker,Electronics,9,130,205,GadgetPro,Tokyo,7,1845
2024-08-19,P003,Bluetooth Speaker,Electronics,13,117,205,GadgetPro,Nagoya,11,2665
2024-08-20,P003,Bluetooth Speaker,Electronics,5,116,205,ElectroHub,Tokyo,2,1025
2024-08-21,P003,Bluetooth Speaker,Electronics,6,127,205,ElectroHub,Osaka,6,1230
2024-08-22,P003,Bluetooth Speaker,Electronics,6,130,205,ElectroHub,Tokyo,4,1230
2024-08-23,P003,Bluetooth Speaker,Electronics,7,130,205,TechSupply Ltd,Nagoya,12,1435
2024-08-24,P003,Bluetooth Speaker,Electronics,11,134,205,ElectroHub,Tokyo,8,2255
2024-08-25,P003,Bluetooth Speaker,Electronics,13,135,205,TechSupply Ltd,Nagoya,9,2665
2024-08-26,P003,Bluetooth Speaker,Electronics,13,126,205,GadgetPro,Osaka,9,2665
2024-08-27,P003,Bluetooth Speaker,Electronics,8,128,205,TechSupply Ltd,Nagoya,3,1640
2024-08-28,P003,Bluetooth Speaker,Electronics,9,127,205,GadgetPro,Nagoya,13,1845
2024-08-29,P003,Bluetooth Speaker,Electronics,4,142,205,TechSupply Ltd,Nagoya,12,820
2024-08-30,P003,Bluetooth Speaker,Electronics,10,134,205,GadgetPro,Tokyo,5,2050
2024-08-31,P003,Bluetooth Speaker,Electronics,9,135,205,ElectroHub,Nagoya,9,1845
2024-09-01,P003,Bluetooth Speaker,Electronics,7,139,205,ElectroHub,Nagoya,10,1435
2024-09-02,P003,Bluetooth Speaker,Electronics,7,133,205,TechSupply Ltd,Tokyo,2,1435
2024-09-03,P003,Bluetooth Speaker,Electronics,12,131,205,ElectroHub,Tokyo,7,2460
2024-09-04,P003,Bluetooth Speaker,Electronics,7,129,205,ElectroHub,Tokyo,9,1435
2024-09-05,P003,Bluetooth Speaker,Electronics,10,126,205,ElectroHub,Osaka,2,2050
2024-09-06,P003,Bluetooth Speaker,Electronics,10,133,205,ElectroHub,Osaka,6,2050
2024-09-07,P003,Bluetooth Speaker,Electronics,10,129,205,ElectroHub,Osaka,13,2050
2024-09-08,P003,Bluetooth Speaker,Electronics,15,121,205,ElectroHub,Osaka,13,3075
2024-09-09,P003,Bluetooth Speaker,Electronics,11,115,205,GadgetPro,Tokyo,8,2255
2024-09-10,P003,Bluetooth Speaker,Electronics,10,110,205,TechSupply Ltd,Tokyo,13,2050
2024-09-11,P003,Bluetooth Speaker,Electronics,8,110,205,GadgetPro,Osaka,5,1640
2024-09-12,P003,Bluetooth Speaker,Electronics,9,114,205,ElectroHub,Nagoya,8,1845
2024-09-13,P003,Bluetooth Speaker,Electronics,6,120,205,GadgetPro,Osaka,5,1230
2024-09-14,P003,Bluetooth Speaker,Electronics,9,130,205,ElectroHub,Tokyo,9,1845
2024-09-15,P003,Bluetooth Speaker,Electronics,11,124,205,TechSupply Ltd,Osaka,7,2255
2024-09-16,P003,Bluetooth Speaker,Electronics,10,131,205,ElectroHub,Nagoya,12,2050
2024-09-17,P003,Bluetooth Speaker,Electronics,10,121,205,GadgetPro,Nagoya,3,2050
2024-09-18,P003,Bluetooth Speaker,Electronics,8,115,205,ElectroHub,Nagoya,2,1640
2024-09-19,P003,Bluetooth Speaker,Electronics,7,110,205,GadgetPro,Tokyo,2,1435
2024-09-20,P003,Bluetooth Speaker,Electronics,3,113,205,TechSupply Ltd,Osaka,7,615
2024-09-21,P003,Bluetooth Speaker,Electronics,13,116,205,ElectroHub,Osaka,8,2665
2024-09-22,P003,Bluetooth Speaker,Electronics,8,119,205,GadgetPro,Nagoya,3,1640
2024-09-23,P003,Bluetooth Speaker,Electronics,11,110,205,ElectroHub,Nagoya,2,2255
2024-09-24,P003,Bluetooth Speaker,Electronics,8,106,205,GadgetPro,Tokyo,6,1640
2024-09-25,P003,Bluetooth Speaker,Electronics,6,102,205,GadgetPro,Osaka,2,1230
2024-09-26,P003,Bluetooth Speaker,Electronics,6,96,205,GadgetPro,Osaka,10,1230
2024-09-27,P003,Bluetooth Speaker,Electronics,8,107,205,TechSupply Ltd,Nagoya,10,1640
2024-09-28,P003,Bluetooth Speaker,Electronics,17,101,205,ElectroHub,Nagoya,8,3485
2024-09-29,P003,Bluetooth Speaker,Electronics,5,105,205,ElectroHub,Nagoya,8,1025
2024-09-30,P003,Bluetooth Speaker,Electronics,10,110,205,TechSupply Ltd,Nagoya,3,2050
2024-10-01,P003,Bluetooth Speaker,Electronics,7,111,205,GadgetPro,Osaka,7,1435
2024-10-02,P003,Bluetooth Speaker,Electronics,7,117,205,GadgetPro,Nagoya,4,1435
2024-10-03,P003,Bluetooth Speaker,Electronics,8,126,205,TechSupply Ltd,Nagoya,2,1640
2024-10-04,P003,Bluetooth Speaker,Electronics,7,120,205,TechSupply Ltd,Tokyo,13,1435
2024-10-05,P003,Bluetooth Speaker,Electronics,9,117,205,TechSupply Ltd,Tokyo,10,1845
2024-10-06,P003,Bluetooth Speaker,Electronics,7,110,205,GadgetPro,Osaka,3,1435
2024-10-07,P003,Bluetooth Speaker,Electronics,12,98,205,ElectroHub,Osaka,11,2460
2024-10-08,P003,Bluetooth Speaker,Electronics,10,106,205,ElectroHub,Tokyo,9,2050
2024-10-09,P003,Bluetooth Speaker,Electronics,9,108,205,ElectroHub,Nagoya,2,1845
2024-10-10,P003,Bluetooth Speaker,Electronics,10,111,205,ElectroHub,Osaka,2,2050
2024-10-11,P003,Bluetooth Speaker,Electronics,10,115,205,GadgetPro,Osaka,8,2050
2024-10-12,P003,Bluetooth Speaker,Electronics,10,112,205,ElectroHub,Nagoya,12,2050
2024-10-13,P003,Bluetooth Speaker,Electronics,11,109,205,GadgetPro,Tokyo,4,2255
2024-10-14,P003,Bluetooth Speaker,Electronics,13,104,205,TechSupply Ltd,Tokyo,4,2665
2024-10-15,P003,Bluetooth Speaker,Electronics,8,110,205,TechSupply Ltd,Nagoya,6,1640
2024-10-16,P003,Bluetooth Speaker,Electronics,13,111,205,GadgetPro,Tokyo,6,2665
2024-10-17,P003,Bluetooth Speaker,Electronics,9,102,205,TechSupply Ltd,Nagoya,3,1845
2024-10-18,P003,Bluetooth Speaker,Electronics,7,96,205,ElectroHub,Osaka,7,1435
2024-10-19,P003,Bluetooth Speaker,Electronics,9,92,205,TechSupply Ltd,Nagoya,2,1845
2024-10-20,P003,Bluetooth Speaker,Electronics,10,97,205,GadgetPro,Osaka,13,2050
2024-10-21,P003,Bluetooth Speaker,Electronics,8,100,205,GadgetPro,Nagoya,12,1640
2024-10-22,P003,Bluetooth Speaker,Electronics,9,91,205,GadgetPro,Nagoya,4,1845
2024-10-23,P003,Bluetooth Speaker,Electronics,19,85,205,TechSupply Ltd,Nagoya,11,3895
2024-10-24,P003,Bluetooth Speaker,Electronics,7,81,205,GadgetPro,Nagoya,8,1435
2024-10-25,P003,Bluetooth Speaker,Electronics,14,83,205,GadgetPro,Tokyo,4,2870
2024-10-26,P003,Bluetooth Speaker,Electronics,12,81,205,GadgetPro,Osaka,10,2460
2024-10-27,P003,Bluetooth Speaker,Electronics,11,77,205,ElectroHub,Tokyo,11,2255
2024-10-28,P003,Bluetooth Speaker,Electronics,7,81,205,GadgetPro,Tokyo,5,1435
2024-10-29,P003,Bluetooth Speaker,Electronics,9,88,205,GadgetPro,Nagoya,4,1845
2024-10-30,P003,Bluetooth Speaker,Electronics,16,88,205,ElectroHub,Osaka,7,3280
2024-10-31,P003,Bluetooth Speaker,Electronics,10,87,205,ElectroHub,Tokyo,13,2050
2024-11-01,P003,Bluetooth Speaker,Electronics,9,78,205,ElectroHub,Tokyo,5,1845
2024-11-02,P003,Bluetooth Speaker,Electronics,17,74,205,GadgetPro,Nagoya,12,3485
2024-11-03,P003,Bluetooth Speaker,Electronics,15,69,205,TechSupply Ltd,Nagoya,2,3075
2024-11-04,P003,Bluetooth Speaker,Electronics,17,59,205,GadgetPro,Nagoya,4,3485
2024-11-05,P003,Bluetooth Speaker,Electronics,12,55,205,GadgetPro,Osaka,10,2460
2024-11-06,P003,Bluetooth Speaker,Electronics,15,54,205,ElectroHub,Osaka,2,3075
2024-11-07,P003,Bluetooth Speaker,Electronics,10,57,205,GadgetPro,Osaka,4,2050
2024-11-08,P003,Bluetooth Speaker,Electronics,10,61,205,ElectroHub,Tokyo,4,2050
2024-11-09,P003,Bluetooth Speaker,Electronics,15,49,205,TechSupply Ltd,Tokyo,8,3075
2024-11-10,P003,Bluetooth Speaker,Electronics,10,56,205,TechSupply Ltd,Nagoya,8,2050
2024-11-11,P003,Bluetooth Speaker,Electronics,14,53,205,GadgetPro,Nagoya,10,2870
2024-11-12,P003,Bluetooth Speaker,Electronics,12,42,205,ElectroHub,Tokyo,3,2460
2024-11-13,P003,Bluetooth Speaker,Electronics,11,39,205,ElectroHub,Nagoya,10,2255
2024-11-14,P003,Bluetooth Speaker,Electronics,14,42,205,TechSupply Ltd,Tokyo,11,2870
